"Data","Hora UTC","PREC","TEMP MAX","TEMP MIN","RAIN"
"2020/04/12","0200 UTC",0,"25.7","25.5","FALSE"
"2020/04/12","0300 UTC",0,"25.7","25.4","FALSE"
"2020/04/12","0400 UTC",0,"25.6","25.4","FALSE"
"2020/04/12","0500 UTC",0,"25.6","25.3","FALSE"
"2020/04/12","0600 UTC","12.2","25.6","24.2","TRUE"
"2020/04/12","0700 UTC","3.2","24.6","23.9","TRUE"
"2020/04/12","0800 UTC",".6","24.6","23.6","TRUE"
"2020/04/12","0900 UTC",".2","24.5","23.8","TRUE"
"2020/04/12","1000 UTC",0,25,"24.5","FALSE"
"2020/04/12","1100 UTC",0,"28.4",25,"FALSE"
"2020/04/12","1200 UTC",0,"29.5","27.8","FALSE"
"2020/04/12","1300 UTC",0,"29.9","28.4","FALSE"
"2020/04/12","1400 UTC",0,"31.1","29.1","FALSE"
"2020/04/12","1500 UTC",0,"32.2","30.6","FALSE"
"2020/04/12","1600 UTC",0,"32.2","30.9","FALSE"
"2020/04/12","1700 UTC",0,"32.3","30.9","FALSE"
"2020/04/12","1800 UTC",0,"31.7","30.9","FALSE"
"2020/04/12","1900 UTC",0,"31.3","30.5","FALSE"
"2020/04/12","2000 UTC",0,"30.6","29.2","FALSE"
"2020/04/12","2100 UTC",0,"29.3","28.1","FALSE"
"2020/04/12","2200 UTC",0,"28.1","27.4","FALSE"
"2020/04/12","2300 UTC",0,"27.6","26.7","FALSE"
"2020/04/13","0000 UTC",0,"26.7","26.4","FALSE"
"2020/04/13","0100 UTC",0,"26.6","26.1","FALSE"
"2020/04/13","0200 UTC",0,"26.3","25.9","FALSE"
"2020/04/13","0300 UTC",0,"25.9","25.7","FALSE"
"2020/04/13","0400 UTC",0,"25.9","25.7","FALSE"
"2020/04/13","0500 UTC",0,26,"25.5","FALSE"
"2020/04/13","0600 UTC",0,26,25,"FALSE"
"2020/04/13","0700 UTC",0,"25.2","24.9","FALSE"
"2020/04/13","0800 UTC",0,"25.4","24.8","FALSE"
"2020/04/13","0900 UTC",0,"24.8","24.4","FALSE"
"2020/04/13","1000 UTC",0,"26.1","24.6","FALSE"
"2020/04/13","1100 UTC",0,"27.9",26,"FALSE"
"2020/04/13","1200 UTC",0,"30.1","27.8","FALSE"
"2020/04/13","1300 UTC","1.6","30.1","26.7","TRUE"
"2020/04/13","1400 UTC",0,31,"29.2","FALSE"
"2020/04/13","1500 UTC",0,31,"29.7","FALSE"
"2020/04/13","1600 UTC","1.8",31,"26.8","TRUE"
"2020/04/13","1700 UTC",0,"29.3","27.2","FALSE"
"2020/04/13","1800 UTC",0,"29.4",29,"FALSE"
"2020/04/13","1900 UTC",0,"30.5","29.2","FALSE"
"2020/04/13","2000 UTC",0,"29.4","28.6","FALSE"
"2020/04/13","2100 UTC",0,"28.7","27.8","FALSE"
"2020/04/13","2200 UTC",0,"27.8","26.3","FALSE"
"2020/04/13","2300 UTC",0,"26.5","25.8","FALSE"
"2020/04/14","0000 UTC",0,"25.8","25.3","FALSE"
"2020/04/14","0100 UTC",0,"25.6","24.6","FALSE"
"2020/04/14","0200 UTC",0,25,"24.7","FALSE"
"2020/04/14","0300 UTC",0,25,"24.8","FALSE"
"2020/04/14","0400 UTC",0,"24.9","24.4","FALSE"
"2020/04/14","0500 UTC",0,"24.6","24.3","FALSE"
"2020/04/14","0600 UTC",0,"24.4","24.2","FALSE"
"2020/04/14","0700 UTC",".2","24.4",24,"TRUE"
"2020/04/14","0800 UTC",0,"24.1","23.9","FALSE"
"2020/04/14","0900 UTC",0,"24.1","23.7","FALSE"
"2020/04/14","1000 UTC",0,"25.3","23.9","FALSE"
"2020/04/14","1100 UTC",0,"27.8","25.1","FALSE"
"2020/04/14","1200 UTC",0,"30.5","27.8","FALSE"
"2020/04/14","1300 UTC",0,"31.6","29.3","FALSE"
"2020/04/14","1400 UTC",0,"32.3","30.6","FALSE"
"2020/04/14","1500 UTC",0,"32.9","31.7","FALSE"
"2020/04/14","1600 UTC",0,"32.9","31.5","FALSE"
"2020/04/14","1700 UTC",0,"32.6","32.1","FALSE"
"2020/04/14","1800 UTC",0,"32.5","31.8","FALSE"
"2020/04/14","1900 UTC",0,"32.2","30.9","FALSE"
"2020/04/14","2000 UTC",0,31,"29.4","FALSE"
"2020/04/14","2100 UTC",0,"29.4","28.4","FALSE"
"2020/04/14","2200 UTC",0,"28.4","27.8","FALSE"
"2020/04/14","2300 UTC",0,"27.8","27.5","FALSE"
"2020/04/15","0000 UTC",0,"27.5","26.5","FALSE"
"2020/04/15","0100 UTC",0,"27.3","26.3","FALSE"
"2020/04/15","0200 UTC",0,"27.2","26.4","FALSE"
"2020/04/15","0300 UTC",0,"27.6","26.7","FALSE"
"2020/04/15","0400 UTC",0,"26.8","26.4","FALSE"
"2020/04/15","0500 UTC",0,"26.8","26.4","FALSE"
"2020/04/15","0600 UTC",0,"26.4","25.9","FALSE"
"2020/04/15","0700 UTC","1.2","26.2",24,"TRUE"
"2020/04/15","0800 UTC","3.4",24,"23.5","TRUE"
"2020/04/15","0900 UTC",0,"24.2","23.6","FALSE"
"2020/04/15","1000 UTC",0,"24.9","24.1","FALSE"
"2020/04/15","1100 UTC",0,"25.2","24.5","FALSE"
"2020/04/15","1200 UTC",".4","25.7","24.9","TRUE"
"2020/04/15","1300 UTC",".4","26.7","25.5","TRUE"
"2020/04/15","1400 UTC",0,"28.7","26.6","FALSE"
"2020/04/15","1500 UTC",0,"29.7","28.6","FALSE"
"2020/04/15","1600 UTC",0,"30.9","29.5","FALSE"
"2020/04/15","1700 UTC",0,"31.8",29,"FALSE"
"2020/04/15","1800 UTC",0,"29.8","28.3","FALSE"
"2020/04/15","1900 UTC",0,"28.5","28.3","FALSE"
"2020/04/15","2000 UTC",0,"28.4","27.1","FALSE"
"2020/04/15","2100 UTC",0,"27.1","26.5","FALSE"
"2020/04/15","2200 UTC",".2","26.5",26,"TRUE"
"2020/04/15","2300 UTC",".2","26.1","25.1","TRUE"
"2020/04/16","0000 UTC",".4","25.6",25,"TRUE"
"2020/04/16","0100 UTC",0,25,"24.7","FALSE"
"2020/04/16","0200 UTC",0,"24.7","24.4","FALSE"
"2020/04/16","0300 UTC",0,25,"24.5","FALSE"
"2020/04/16","0400 UTC",0,"25.1","24.8","FALSE"
"2020/04/16","0500 UTC",0,"24.8","24.7","FALSE"
"2020/04/16","0600 UTC",0,"24.8","24.6","FALSE"
"2020/04/16","0700 UTC",0,"24.7","24.6","FALSE"
"2020/04/16","0800 UTC",0,"24.7","24.4","FALSE"
"2020/04/16","0900 UTC",0,"24.5","24.4","FALSE"
"2020/04/16","1000 UTC",0,"26.2","24.5","FALSE"
"2020/04/16","1100 UTC",0,"28.9","26.2","FALSE"
"2020/04/16","1200 UTC",0,"29.9","28.6","FALSE"
"2020/04/16","1300 UTC",0,31,"29.7","FALSE"
"2020/04/16","1400 UTC",0,"31.7","29.8","FALSE"
"2020/04/16","1500 UTC","13.6","29.8","24.5","TRUE"
"2020/04/16","1600 UTC",".4","26.6","25.6","TRUE"
"2020/04/16","1700 UTC",0,"27.4","26.4","FALSE"
"2020/04/16","1800 UTC",0,"26.8","26.4","FALSE"
"2020/04/16","1900 UTC",0,27,"26.8","FALSE"
"2020/04/16","2000 UTC",0,"26.8","26.7","FALSE"
"2020/04/16","2100 UTC",0,"26.8","25.9","FALSE"
"2020/04/16","2200 UTC",0,"25.9","25.4","FALSE"
"2020/04/16","2300 UTC",0,"25.5","25.3","FALSE"
"2020/04/17","0000 UTC",0,"25.5","25.2","FALSE"
"2020/04/17","0100 UTC",0,"25.2",25,"FALSE"
"2020/04/17","0200 UTC",0,"25.1","24.8","FALSE"
"2020/04/17","0300 UTC",0,25,"24.8","FALSE"
"2020/04/17","0400 UTC",0,"24.9","24.7","FALSE"
"2020/04/17","0500 UTC",0,"25.1","24.8","FALSE"
"2020/04/17","0600 UTC",0,"25.2",25,"FALSE"
"2020/04/17","0700 UTC","5.8","25.5","24.3","TRUE"
"2020/04/17","0800 UTC","2.8","24.4","24.1","TRUE"
"2020/04/17","0900 UTC",2,"24.3","23.9","TRUE"
"2020/04/17","1000 UTC","19.6","24.3","23.1","TRUE"
"2020/04/17","1100 UTC",22,"23.9","22.7","TRUE"
"2020/04/17","1200 UTC","2.2","24.6","23.1","TRUE"
"2020/04/17","1300 UTC",".2","25.7","24.5","TRUE"
"2020/04/17","1400 UTC",".2","26.3","25.1","TRUE"
"2020/04/17","1500 UTC",0,"28.6","26.1","FALSE"
"2020/04/17","1600 UTC",0,"29.3","28.3","FALSE"
"2020/04/17","1700 UTC",0,30,29,"FALSE"
"2020/04/17","1800 UTC",0,"29.7","29.1","FALSE"
"2020/04/17","1900 UTC",".2","29.8",28,"TRUE"
"2020/04/17","2000 UTC",0,"29.2","27.8","FALSE"
"2020/04/17","2100 UTC",0,"28.3","25.9","FALSE"
"2020/04/17","2200 UTC",0,"25.9","25.2","FALSE"
"2020/04/17","2300 UTC",0,"25.3","24.8","FALSE"
"2020/04/18","0000 UTC",0,"24.9","24.3","FALSE"
"2020/04/18","0100 UTC",0,"24.7","24.4","FALSE"
"2020/04/18","0200 UTC",0,"24.7","24.4","FALSE"
"2020/04/18","0300 UTC",0,"24.7","24.4","FALSE"
"2020/04/18","0400 UTC",0,"24.7","24.4","FALSE"
"2020/04/18","0500 UTC",0,"24.5","24.1","FALSE"
"2020/04/18","0600 UTC",0,"24.3",24,"FALSE"
"2020/04/18","0700 UTC",0,"24.5",24,"FALSE"
"2020/04/18","0800 UTC",".2","24.5","24.2","TRUE"
"2020/04/18","0900 UTC",0,"24.6","24.1","FALSE"
"2020/04/18","1000 UTC",1,"25.3","24.1","TRUE"
"2020/04/18","1100 UTC",".8","25.9","24.8","TRUE"
"2020/04/18","1200 UTC",0,"27.6","25.9","FALSE"
"2020/04/18","1300 UTC",0,"29.3","26.9","FALSE"
"2020/04/18","1400 UTC",".8","28.9",27,"TRUE"
"2020/04/18","1500 UTC",0,"28.3",26,"FALSE"
"2020/04/18","1600 UTC",0,"29.2","27.3","FALSE"
"2020/04/18","1700 UTC",0,"29.9",29,"FALSE"
"2020/04/18","1800 UTC",0,"30.4","29.3","FALSE"
"2020/04/18","1900 UTC",0,31,30,"FALSE"
"2020/04/18","2000 UTC",0,"30.4","28.9","FALSE"
"2020/04/18","2100 UTC",0,"28.9","27.5","FALSE"
"2020/04/18","2200 UTC",0,"27.5","26.6","FALSE"
"2020/04/18","2300 UTC",0,"26.8","26.2","FALSE"
"2020/04/19","0000 UTC",0,"26.4","25.8","FALSE"
"2020/04/19","0100 UTC",0,"26.1","25.1","FALSE"
"2020/04/19","0200 UTC",0,"25.2","24.8","FALSE"
"2020/04/19","0300 UTC",0,"25.1","24.7","FALSE"
"2020/04/19","0400 UTC",0,"24.9","24.2","FALSE"
"2020/04/19","0500 UTC",0,"24.4","23.7","FALSE"
"2020/04/19","0600 UTC",0,24,"23.6","FALSE"
"2020/04/19","0700 UTC",0,"23.8","23.5","FALSE"
"2020/04/19","0800 UTC",0,"23.6","23.4","FALSE"
"2020/04/19","0900 UTC",0,"23.5","23.2","FALSE"
"2020/04/19","1000 UTC",".2","25.5","23.3","TRUE"
"2020/04/19","1100 UTC",0,"27.2","25.4","FALSE"
"2020/04/19","1200 UTC",0,"29.4","26.9","FALSE"
"2020/04/19","1300 UTC",0,"30.9","29.4","FALSE"
"2020/04/19","1400 UTC",0,32,"30.4","FALSE"
"2020/04/19","1500 UTC",0,"32.1","30.4","FALSE"
"2020/04/19","1600 UTC",0,"32.6","30.3","FALSE"
"2020/04/19","1700 UTC",0,"32.6","30.6","FALSE"
"2020/04/19","1800 UTC",0,"32.1","30.8","FALSE"
"2020/04/19","1900 UTC",0,"31.6",30,"FALSE"
"2020/04/19","2000 UTC",0,"30.2","29.2","FALSE"
"2020/04/19","2100 UTC",0,"29.6","28.4","FALSE"
"2020/04/19","2200 UTC",0,"28.4","28.1","FALSE"
"2020/04/19","2300 UTC",0,"28.1","27.8","FALSE"
"2020/04/20","0000 UTC",0,28,"26.5","FALSE"
"2020/04/20","0100 UTC",0,"27.4","25.6","FALSE"
"2020/04/20","0200 UTC",0,"25.8","25.4","FALSE"
"2020/04/20","0300 UTC",0,"25.6","25.1","FALSE"
"2020/04/20","0400 UTC",0,"25.3","25.1","FALSE"
"2020/04/20","0500 UTC",0,"25.3","25.1","FALSE"
"2020/04/20","0600 UTC",0,"25.4","24.6","FALSE"
"2020/04/20","0700 UTC",0,"24.8","24.5","FALSE"
"2020/04/20","0800 UTC",0,"24.6","24.4","FALSE"
"2020/04/20","0900 UTC",0,"24.8","24.5","FALSE"
"2020/04/20","1000 UTC",0,"25.5","24.6","FALSE"
"2020/04/20","1100 UTC",0,"26.9","25.5","FALSE"
"2020/04/20","1200 UTC",0,"28.7","26.9","FALSE"
"2020/04/20","1300 UTC",0,"29.8","28.1","FALSE"
"2020/04/20","1400 UTC",0,"31.6","29.4","FALSE"
"2020/04/20","1500 UTC",0,"32.4","30.6","FALSE"
"2020/04/20","1600 UTC",0,"32.3","30.5","FALSE"
"2020/04/20","1700 UTC",0,"32.1","30.9","FALSE"
"2020/04/20","1800 UTC",0,"31.7","30.6","FALSE"
"2020/04/20","1900 UTC",0,"31.4","30.5","FALSE"
"2020/04/20","2000 UTC",0,"30.7","29.1","FALSE"
"2020/04/20","2100 UTC",0,"29.3","28.3","FALSE"
"2020/04/20","2200 UTC",0,"28.4","27.5","FALSE"
"2020/04/20","2300 UTC",0,"27.5","26.8","FALSE"
"2020/04/21","0000 UTC",0,"26.8",26,"FALSE"
"2020/04/21","0100 UTC",0,"26.2","25.5","FALSE"
"2020/04/21","0200 UTC",0,"27.1","25.9","FALSE"
"2020/04/21","0300 UTC",0,"27.3","26.4","FALSE"
"2020/04/21","0400 UTC",".8","27.5","26.2","TRUE"
"2020/04/21","0500 UTC","22.2","26.2","23.1","TRUE"
"2020/04/21","0600 UTC",5,"23.5","22.7","TRUE"
"2020/04/21","0700 UTC",0,24,"23.5","FALSE"
"2020/04/21","0800 UTC",".2","24.4","23.9","TRUE"
"2020/04/21","0900 UTC",0,"24.8","24.4","FALSE"
"2020/04/21","1000 UTC",".2",25,"24.7","TRUE"
"2020/04/21","1100 UTC","9.4",25,"24.3","TRUE"
"2020/04/21","1200 UTC",".2","25.4","24.5","TRUE"
"2020/04/21","1300 UTC",0,"26.1","25.3","FALSE"
"2020/04/21","1400 UTC",".4","26.2",26,"TRUE"
"2020/04/21","1500 UTC",".6","26.2","25.8","TRUE"
"2020/04/21","1600 UTC",0,"26.1","25.8","FALSE"
"2020/04/21","1700 UTC",0,"26.2","25.9","FALSE"
"2020/04/21","1800 UTC",0,"26.3","26.1","FALSE"
"2020/04/21","1900 UTC",0,"26.4","26.2","FALSE"
"2020/04/21","2000 UTC",0,"26.3","25.9","FALSE"
"2020/04/21","2100 UTC",0,"25.9","25.6","FALSE"
"2020/04/21","2200 UTC",0,"25.6","25.4","FALSE"
"2020/04/21","2300 UTC",".2","25.4","25.3","TRUE"
"2020/04/22","0000 UTC",0,"25.4","25.1","FALSE"
"2020/04/22","0100 UTC","3.2","25.1","24.3","TRUE"
"2020/04/22","0200 UTC","2.2","24.4","24.3","TRUE"
"2020/04/22","0300 UTC","1.2","24.4","24.2","TRUE"
"2020/04/22","0400 UTC",".2","24.3",24,"TRUE"
"2020/04/22","0500 UTC",0,"24.2","24.1","FALSE"
"2020/04/22","0600 UTC",0,"24.2","24.1","FALSE"
"2020/04/22","0700 UTC",".2","24.2",24,"TRUE"
"2020/04/22","0800 UTC",0,24,"23.8","FALSE"
"2020/04/22","0900 UTC",0,24,"23.7","FALSE"
"2020/04/22","1000 UTC",0,"24.1","23.7","FALSE"
"2020/04/22","1100 UTC",0,"25.5","24.1","FALSE"
"2020/04/22","1200 UTC",0,"28.5","25.5","FALSE"
"2020/04/22","1300 UTC",0,"29.6","28.1","FALSE"
"2020/04/22","1400 UTC",0,"30.5",29,"FALSE"
"2020/04/22","1500 UTC",0,"31.3","29.9","FALSE"
"2020/04/22","1600 UTC",0,32,"30.9","FALSE"
"2020/04/22","1700 UTC",0,"31.7","30.8","FALSE"
"2020/04/22","1800 UTC",0,"31.7",27,"FALSE"
"2020/04/22","1900 UTC",0,27,"26.2","FALSE"
"2020/04/22","2000 UTC",0,"26.5","26.2","FALSE"
"2020/04/22","2100 UTC",0,"26.6",26,"FALSE"
"2020/04/22","2200 UTC",0,26,"25.6","FALSE"
"2020/04/22","2300 UTC",0,"25.8","25.7","FALSE"
"2020/04/23","0000 UTC",0,"25.9","25.7","FALSE"
"2020/04/23","0100 UTC",0,"25.9","25.2","FALSE"
"2020/04/23","0200 UTC",0,"25.4","25.1","FALSE"
"2020/04/23","0300 UTC","3.8","25.4","24.6","TRUE"
"2020/04/23","0400 UTC",".6","24.6","24.1","TRUE"
"2020/04/23","0500 UTC",0,"24.2","23.8","FALSE"
"2020/04/23","0600 UTC",0,"23.9","23.8","FALSE"
"2020/04/23","0700 UTC",0,"23.9","23.8","FALSE"
"2020/04/23","0800 UTC",0,"23.8","23.4","FALSE"
"2020/04/23","0900 UTC",0,"23.5","23.1","FALSE"
"2020/04/23","1000 UTC",0,"25.8","23.2","FALSE"
"2020/04/23","1100 UTC",0,"27.6","25.8","FALSE"
"2020/04/23","1200 UTC",0,"29.5","27.2","FALSE"
"2020/04/23","1300 UTC",0,"30.6","29.1","FALSE"
"2020/04/23","1400 UTC",0,"31.8","30.2","FALSE"
"2020/04/23","1500 UTC",0,"32.1",31,"FALSE"
"2020/04/23","1600 UTC",0,"32.6",31,"FALSE"
"2020/04/23","1700 UTC",0,"32.3","29.9","FALSE"
"2020/04/23","1800 UTC",0,"30.2","29.7","FALSE"
"2020/04/23","1900 UTC",0,"29.7","28.5","FALSE"
"2020/04/23","2000 UTC",0,"28.6","26.5","FALSE"
"2020/04/23","2100 UTC",0,"26.6","25.6","FALSE"
"2020/04/23","2200 UTC","1.6","26.1","25.5","TRUE"
"2020/04/23","2300 UTC",".4","25.5",25,"TRUE"
"2020/04/24","0000 UTC",0,"25.2","24.9","FALSE"
"2020/04/24","0100 UTC",0,"25.1","24.9","FALSE"
"2020/04/24","0200 UTC",0,"24.9","24.4","FALSE"
"2020/04/24","0300 UTC",0,"24.6","24.3","FALSE"
"2020/04/24","0400 UTC",0,"24.6","24.3","FALSE"
"2020/04/24","0500 UTC","8.2","24.7","24.4","TRUE"
"2020/04/24","0600 UTC",".2","24.5","24.3","TRUE"
"2020/04/24","0700 UTC",".8","24.6","24.1","TRUE"
"2020/04/24","0800 UTC",".8","24.1","23.7","TRUE"
"2020/04/24","0900 UTC",,,,"FALSE"
"2020/04/24","1000 UTC","2.8","24.2",24,"TRUE"
"2020/04/24","1100 UTC","5.6",24,"23.2","TRUE"
"2020/04/24","1200 UTC","2.2","23.7","23.2","TRUE"
"2020/04/24","1300 UTC",".2","24.2","23.5","TRUE"
"2020/04/24","1400 UTC",0,"26.3","24.1","FALSE"
"2020/04/24","1500 UTC",0,"28.4","26.2","FALSE"
"2020/04/24","1600 UTC",0,"30.3","28.2","FALSE"
"2020/04/24","1700 UTC",0,"30.9","29.4","FALSE"
"2020/04/24","1800 UTC",0,"30.6","29.3","FALSE"
"2020/04/24","1900 UTC",0,"29.5","28.3","FALSE"
"2020/04/24","2000 UTC",0,"28.4","27.7","FALSE"
"2020/04/24","2100 UTC",0,"27.8","26.9","FALSE"
"2020/04/24","2200 UTC",0,27,26,"FALSE"
"2020/04/24","2300 UTC",0,"26.1","25.5","FALSE"
"2020/04/25","0000 UTC",0,"25.8","25.5","FALSE"
"2020/04/25","0100 UTC",0,"25.5","25.1","FALSE"
"2020/04/25","0200 UTC",0,"25.2",25,"FALSE"
"2020/04/25","0300 UTC",0,"25.3",25,"FALSE"
"2020/04/25","0400 UTC",0,"25.4",25,"FALSE"
"2020/04/25","0500 UTC","1.6","25.1",25,"TRUE"
"2020/04/25","0600 UTC",3,25,24,"TRUE"
"2020/04/25","0700 UTC",4,"24.7","23.7","TRUE"
"2020/04/25","0800 UTC","1.8","23.7","23.5","TRUE"
"2020/04/25","0900 UTC","3.4","23.8","22.8","TRUE"
"2020/04/25","1000 UTC","4.2","23.4",23,"TRUE"
"2020/04/25","1100 UTC","1.6","23.9","23.3","TRUE"
"2020/04/25","1200 UTC","1.4","24.2","23.8","TRUE"
"2020/04/25","1300 UTC",0,"26.6","24.3","FALSE"
"2020/04/25","1400 UTC",0,"29.4","26.6","FALSE"
"2020/04/25","1500 UTC","3.4",30,"26.4","TRUE"
"2020/04/25","1600 UTC","9.4","26.4","23.5","TRUE"
"2020/04/25","1700 UTC",0,"25.7","24.3","FALSE"
"2020/04/25","1800 UTC",0,"27.2","25.6","FALSE"
"2020/04/25","1900 UTC",0,"27.6",27,"FALSE"
"2020/04/25","2000 UTC",0,"27.3","26.5","FALSE"
"2020/04/25","2100 UTC",0,"26.6","25.2","FALSE"
"2020/04/25","2200 UTC",0,"25.2","24.9","FALSE"
"2020/04/25","2300 UTC",0,"25.2",25,"FALSE"
"2020/04/26","0000 UTC",0,"25.3","24.9","FALSE"
"2020/04/26","0100 UTC",0,25,"24.6","FALSE"
"2020/04/26","0200 UTC",0,"24.8","24.3","FALSE"
"2020/04/26","0300 UTC",0,"24.5","24.2","FALSE"
"2020/04/26","0400 UTC",0,"24.3","23.9","FALSE"
"2020/04/26","0500 UTC",0,"24.1","23.7","FALSE"
"2020/04/26","0600 UTC",0,"23.8","23.4","FALSE"
"2020/04/26","0700 UTC",0,"23.7","23.2","FALSE"
"2020/04/26","0800 UTC",0,"23.9","23.3","FALSE"
"2020/04/26","0900 UTC",0,"23.8","23.7","FALSE"
"2020/04/26","1000 UTC","7.6","25.2","23.4","TRUE"
"2020/04/26","1100 UTC",0,28,"25.2","FALSE"
"2020/04/26","1200 UTC",0,"28.9","27.6","FALSE"
"2020/04/26","1300 UTC",".8","28.1","27.1","TRUE"
"2020/04/26","1400 UTC",0,"28.7","27.4","FALSE"
"2020/04/26","1500 UTC",0,"29.6","28.7","FALSE"
"2020/04/26","1600 UTC",0,"30.6","29.6","FALSE"
"2020/04/26","1700 UTC",0,"30.6","29.4","FALSE"
"2020/04/26","1800 UTC",0,30,"29.3","FALSE"
"2020/04/26","1900 UTC",0,"29.7","28.8","FALSE"
"2020/04/26","2000 UTC",0,"28.8","28.1","FALSE"
"2020/04/26","2100 UTC",0,"28.1","26.3","FALSE"
"2020/04/26","2200 UTC",0,"26.4","25.8","FALSE"
"2020/04/26","2300 UTC","2.2","26.1","25.3","TRUE"
"2020/04/27","0000 UTC",0,"25.3","25.1","FALSE"
"2020/04/27","0100 UTC","7.2","25.3","24.8","TRUE"
"2020/04/27","0200 UTC","10.6",25,"24.7","TRUE"
"2020/04/27","0300 UTC","8.2","24.9","23.9","TRUE"
"2020/04/27","0400 UTC",5,"24.4","24.2","TRUE"
"2020/04/27","0500 UTC","5.4","24.3","23.2","TRUE"
"2020/04/27","0600 UTC","6.8","24.1","22.7","TRUE"
"2020/04/27","0700 UTC","6.4",23,"22.5","TRUE"
"2020/04/27","0800 UTC","5.4","23.5",23,"TRUE"
"2020/04/27","0900 UTC","4.8","23.8","23.4","TRUE"
"2020/04/27","1000 UTC","4.2","24.9","23.8","TRUE"
"2020/04/27","1100 UTC",4,"26.6","24.8","TRUE"
"2020/04/27","1200 UTC","3.6","27.6","26.3","TRUE"
"2020/04/27","1300 UTC","3.4","27.6","25.9","TRUE"
"2020/04/27","1400 UTC","2.6","28.3",26,"TRUE"
"2020/04/27","1500 UTC","2.2","26.6","25.7","TRUE"
"2020/04/27","1600 UTC","1.6","25.9","25.6","TRUE"
"2020/04/27","1700 UTC","1.2","26.6","25.8","TRUE"
"2020/04/27","1800 UTC",".6","26.9","26.4","TRUE"
"2020/04/27","1900 UTC",0,"27.3","26.6","FALSE"
"2020/04/27","2000 UTC",0,"26.7","26.4","FALSE"
"2020/04/27","2100 UTC",0,"26.4","25.5","FALSE"
"2020/04/27","2200 UTC",0,"25.5","25.3","FALSE"
"2020/04/27","2300 UTC",0,"25.4","25.2","FALSE"
"2020/04/28","0000 UTC",0,"25.3","25.2","FALSE"
"2020/04/28","0100 UTC",0,"25.4","25.1","FALSE"
"2020/04/28","0200 UTC",0,"25.1","24.9","FALSE"
"2020/04/28","0300 UTC",0,"25.1","24.9","FALSE"
"2020/04/28","0400 UTC",".6","25.1","23.5","TRUE"
"2020/04/28","0500 UTC",".6","23.6","23.3","TRUE"
"2020/04/28","0600 UTC",".6","23.4",23,"TRUE"
"2020/04/28","0700 UTC",".4","23.1","22.9","TRUE"
"2020/04/28","0800 UTC",".2","23.3",23,"TRUE"
"2020/04/28","0900 UTC",".4","23.5","23.2","TRUE"
"2020/04/28","1000 UTC",".2","25.2","23.2","TRUE"
"2020/04/28","1100 UTC",".4","27.8","25.2","TRUE"
"2020/04/28","1200 UTC",".2",29,"27.8","TRUE"
"2020/04/28","1300 UTC",".2","30.1","28.5","TRUE"
"2020/04/28","1400 UTC",".2","31.1","29.8","TRUE"
"2020/04/28","1500 UTC",".2",32,"29.5","TRUE"
"2020/04/28","1600 UTC",".2","31.5","29.7","TRUE"
"2020/04/28","1700 UTC",0,"31.1","29.4","FALSE"
"2020/04/28","1800 UTC",0,"30.5","29.1","FALSE"
"2020/04/28","1900 UTC",".2","29.4","28.8","TRUE"
"2020/04/28","2000 UTC",0,"28.8","28.3","FALSE"
"2020/04/28","2100 UTC",0,"28.3","27.2","FALSE"
"2020/04/28","2200 UTC",0,"27.4","26.9","FALSE"
"2020/04/28","2300 UTC",0,"27.1","26.4","FALSE"
"2020/04/29","0000 UTC",0,"26.9","26.1","FALSE"
"2020/04/29","0100 UTC",0,"26.2","25.2","FALSE"
"2020/04/29","0200 UTC",0,"25.5","24.9","FALSE"
"2020/04/29","0300 UTC",".2","25.1","24.8","TRUE"
"2020/04/29","0400 UTC",0,25,"24.9","FALSE"
"2020/04/29","0500 UTC",".2","24.9","24.8","TRUE"
"2020/04/29","0600 UTC",0,"24.8","24.6","FALSE"
"2020/04/29","0700 UTC",".2","24.7","24.5","TRUE"
"2020/04/29","0800 UTC",0,"24.5","24.4","FALSE"
"2020/04/29","0900 UTC",0,"24.6","24.3","FALSE"
"2020/04/29","1000 UTC",".2","25.8","24.5","TRUE"
"2020/04/29","1100 UTC",0,"27.6","25.8","FALSE"
"2020/04/29","1200 UTC",0,"28.7","27.5","FALSE"
"2020/04/29","1300 UTC",".8","30.4","28.3","TRUE"
"2020/04/29","1400 UTC",0,"30.7","29.8","FALSE"
"2020/04/29","1500 UTC",0,"31.4","29.7","FALSE"
"2020/04/29","1600 UTC",0,32,"29.6","FALSE"
"2020/04/29","1700 UTC",0,"30.6","29.7","FALSE"
"2020/04/29","1800 UTC",0,"30.1","29.3","FALSE"
"2020/04/29","1900 UTC",0,"29.3",29,"FALSE"
"2020/04/29","2000 UTC",0,"29.2","27.7","FALSE"
"2020/04/29","2100 UTC",0,"27.7",27,"FALSE"
"2020/04/29","2200 UTC",0,27,"26.6","FALSE"
"2020/04/29","2300 UTC",0,"26.7","25.7","FALSE"
"2020/04/30","0000 UTC",0,"25.7","25.2","FALSE"
"2020/04/30","0100 UTC","4.4","25.2","24.6","TRUE"
"2020/04/30","0200 UTC",6,"24.7","24.4","TRUE"
"2020/04/30","0300 UTC",3,"24.5","24.2","TRUE"
"2020/04/30","0400 UTC",".2","24.3","24.1","TRUE"
"2020/04/30","0500 UTC",0,"24.1","23.9","FALSE"
"2020/04/30","0600 UTC",0,24,"23.8","FALSE"
"2020/04/30","0700 UTC",0,24,"23.8","FALSE"
"2020/04/30","0800 UTC",0,24,"23.9","FALSE"
